spring, Memory Usage (Startup), 155.1
spring, Startup time, 10.03
spring, Memory Usage (Startup), 145.5
spring, Startup time, 10.21
spring, Memory Usage (Startup), 158.2
spring, Startup time, 9.33
spring, Memory Usage (Startup), 157.3
spring, Startup time, 9.74
spring, Memory Usage (Startup), 155.6
spring, Startup time, 9.66
spring, Memory Usage (Startup), 151.6
spring, Startup time, 9.75
spring, Memory Usage (Startup), 157.4
spring, Startup time, 9.62
spring, Memory Usage (Startup), 155.3
spring, Startup time, 9.21
spring, Memory Usage (Startup), 157.7
spring, Startup time, 9.36
spring, Memory Usage (Startup), 157.9
spring, Startup time, 9.67
spring, Memory Usage (Startup), 157
spring, Startup time, 9.91
spring, Memory Usage (Startup), 157.6
spring, Startup time, 9.67
spring, Memory Usage (Startup), 159.1
spring, Startup time, 9.91
spring, Memory Usage (Startup), 153.1
spring, Startup time, 9.88
spring, Memory Usage (Startup), 156.1
spring, Startup time, 9.61
spring, Memory Usage (Startup), 168.1
spring, Startup time, 10.00
spring, Memory Usage (Startup), 155.8
spring, Startup time, 9.88
spring, Memory Usage (Startup), 157.1
spring, Startup time, 9.12
spring, Memory Usage (Startup), 155.3
spring, Startup time, 9.89
spring, Memory Usage (Startup), 156.9
spring, Startup time, 9.92
spring, Memory Usage (Startup), 156.5
spring, Startup time, 9.65
spring, Memory Usage (Startup), 154.9
spring, Startup time, 9.97
spring, Memory Usage (Startup), 174.1
spring, Startup time, 10.35
spring, Memory Usage (Startup), 155.8
spring, Startup time, 9.31
spring, Memory Usage (Startup), 160.6
spring, Startup time, 9.88
spring, Memory Usage (Startup), 155.7
spring, Startup time, 9.60
spring, Memory Usage (Startup), 153.2
spring, Startup time, 9.61
spring, Memory Usage (Startup), 153.5
spring, Memory Usage (Load), 303.2
spring, Load Time, 20.00
spring, Memory Usage (Load), 316.6
spring, Load Time, 19.44
spring, Memory Usage (Load), 302.9
spring, Load Time, 20.04
spring, Memory Usage (Load), 304.9
spring, Load Time, 19.63
spring, Memory Usage (Load), 306
spring, Load Time, 19.90
spring, Memory Usage (Load), 318.5
spring, Load Time, 19.97
spring, Memory Usage (Load), 311.4
spring, Load Time, 19.82
spring, Memory Usage (Load), 302.4
spring, Load Time, 19.61
spring, Memory Usage (Load), 333.6
spring, Load Time, 20.14
spring, Memory Usage (Load), 317.6
spring, Load Time, 19.71
spring, Memory Usage (Load), 319.5
spring, Load Time, 19.69
spring, Memory Usage (Load), 310.8
spring, Load Time, 20.15
spring, Memory Usage (Load), 305.4
spring, Load Time, 19.64
spring, Memory Usage (Load), 336.7
spring, Load Time, 19.51
spring, Memory Usage (Load), 293.1
spring, Load Time, 19.23
spring, Memory Usage (Load), 292
spring, Load Time, 20.05
spring, Memory Usage (Load), 310.9
spring, Load Time, 19.02
spring, Memory Usage (Load), 316.9
spring, Load Time, 19.88
spring, Memory Usage (Load), 302.6
spring, Load Time, 19.82
spring, Memory Usage (Load), 298.2
spring, Load Time, 19.69
spring, Memory Usage (Load), 294.8
spring, Load Time, 19.57
spring, Memory Usage (Load), 308.7
spring, Load Time, 19.22
spring, Memory Usage (Load), 316.5
spring, Load Time, 20.75
spring, Memory Usage (Load), 319.5
spring, Load Time, 19.99
spring, Memory Usage (Load), 300.2
spring, Load Time, 20.00
spring, Memory Usage (Load), 355.4
spring, Load Time, 19.39
spring, Memory Usage (Load), 336.6
spring, Load Time, 19.85
spring, Memory Usage (Load), 303.9
spring, Load Time, 19.42
spring, Memory Usage (Load), 305.9
spring, Load Time, 19.59
spring, Memory Usage (Load), 322.6
spring, Load Time, 19.81
node-js, Compile time, 4.33
node-js, Compile time, 3.85
node-js, Compile time, 3.77
node-js, Compile time, 3.71
node-js, Compile time, 3.52
node-js, Compile time, 3.71
node-js, Compile time, 3.61
node-js, Compile time, 3.53
node-js, Compile time, 3.58
node-js, Compile time, 3.51
node-js, Compile time, 3.47
node-js, Compile time, 3.64
node-js, Compile time, 3.71
node-js, Compile time, 3.64
node-js, Compile time, 3.75
node-js, Compile time, 3.66
node-js, Compile time, 3.49
node-js, Compile time, 3.68
node-js, Compile time, 3.62
node-js, Compile time, 3.55
node-js, Compile time, 3.59
node-js, Compile time, 3.52
node-js, Compile time, 3.60
node-js, Compile time, 3.55
node-js, Compile time, 3.55
node-js, Compile time, 3.58
node-js, Compile time, 3.50
node-js, Compile time, 3.52
node-js, Compile time, 3.62
node-js, Compile time, 3.58
node-js, Startup time, 5.19
node-js, Memory Usage (Startup), 18.52
node-js, Startup time, 2.94
node-js, Memory Usage (Startup), 18.04
node-js, Startup time, 3.03
node-js, Memory Usage (Startup), 17.99
node-js, Startup time, 3.04
node-js, Memory Usage (Startup), 17.92
node-js, Startup time, 3.01
node-js, Memory Usage (Startup), 18.04
node-js, Startup time, 2.99
node-js, Memory Usage (Startup), 18.15
node-js, Startup time, 3.06
node-js, Memory Usage (Startup), 18.09
node-js, Startup time, 3.11
node-js, Memory Usage (Startup), 20.18
node-js, Startup time, 3.08
node-js, Memory Usage (Startup), 18.08
node-js, Startup time, 2.92
node-js, Memory Usage (Startup), 18.09
node-js, Startup time, 3.01
node-js, Memory Usage (Startup), 18.16
node-js, Startup time, 3.12
node-js, Memory Usage (Startup), 17.98
node-js, Startup time, 2.95
node-js, Memory Usage (Startup), 22.07
node-js, Startup time, 2.99
node-js, Memory Usage (Startup), 18.01
node-js, Startup time, 2.95
node-js, Memory Usage (Startup), 18.05
node-js, Startup time, 2.93
node-js, Memory Usage (Startup), 18.12
node-js, Startup time, 3.01
node-js, Memory Usage (Startup), 20.08
node-js, Startup time, 3.13
node-js, Memory Usage (Startup), 20.05
node-js, Startup time, 2.99
node-js, Memory Usage (Startup), 18.07
node-js, Startup time, 3.05
node-js, Memory Usage (Startup), 17.88
node-js, Startup time, 3.04
node-js, Memory Usage (Startup), 18.21
node-js, Startup time, 3.05
node-js, Memory Usage (Startup), 18.11
node-js, Startup time, 3.16
node-js, Memory Usage (Startup), 17.91
node-js, Startup time, 3.10
node-js, Memory Usage (Startup), 20
node-js, Startup time, 2.98
node-js, Memory Usage (Startup), 18.14
node-js, Startup time, 3.04
node-js, Memory Usage (Startup), 17.95
node-js, Startup time, 3.04
node-js, Memory Usage (Startup), 17.87
node-js, Startup time, 3.09
node-js, Memory Usage (Startup), 17.95
node-js, Startup time, 3.04
node-js, Memory Usage (Startup), 17.88
node-js, Startup time, 2.91
node-js, Memory Usage (Startup), 18.08
node-js, Memory Usage (Load), 106.8
node-js, Load Time, 22.63
node-js, Memory Usage (Load), 96.58
node-js, Load Time, 22.24
node-js, Memory Usage (Load), 106.8
node-js, Load Time, 22.01
node-js, Memory Usage (Load), 101
node-js, Load Time, 22.18
node-js, Memory Usage (Load), 98.33
node-js, Load Time, 21.47
node-js, Memory Usage (Load), 101.6
node-js, Load Time, 22.04
node-js, Memory Usage (Load), 106.9
node-js, Load Time, 22.60
node-js, Memory Usage (Load), 100.2
node-js, Load Time, 21.55
node-js, Memory Usage (Load), 103.9
node-js, Load Time, 22.25
node-js, Memory Usage (Load), 91.41
node-js, Load Time, 22.27
node-js, Memory Usage (Load), 102.5
node-js, Load Time, 22.34
node-js, Memory Usage (Load), 104
node-js, Load Time, 22.30
node-js, Memory Usage (Load), 97.52
node-js, Load Time, 22.34
node-js, Memory Usage (Load), 106
node-js, Load Time, 21.65
node-js, Memory Usage (Load), 89.8
node-js, Load Time, 21.85
node-js, Memory Usage (Load), 101.8
node-js, Load Time, 21.77
node-js, Memory Usage (Load), 103.5
node-js, Load Time, 22.01
node-js, Memory Usage (Load), 102.7
node-js, Load Time, 21.71
node-js, Memory Usage (Load), 101.9
node-js, Load Time, 22.27
node-js, Memory Usage (Load), 101.1
node-js, Load Time, 21.75
node-js, Memory Usage (Load), 109.3
node-js, Load Time, 21.72
node-js, Memory Usage (Load), 108.2
node-js, Load Time, 21.78
node-js, Memory Usage (Load), 98.55
node-js, Load Time, 22.16
node-js, Memory Usage (Load), 110.7
node-js, Load Time, 21.65
node-js, Memory Usage (Load), 97.46
node-js, Load Time, 21.91
node-js, Memory Usage (Load), 99.87
node-js, Load Time, 22.16
node-js, Memory Usage (Load), 106.7
node-js, Load Time, 21.78
node-js, Memory Usage (Load), 96.53
node-js, Load Time, 21.59
node-js, Memory Usage (Load), 104.3
node-js, Load Time, 21.95
node-js, Memory Usage (Load), 91.32
node-js, Load Time, 22.01
node-ts, Compile time, 132.55
node-ts, Compile time, 76.31
node-ts, Compile time, 78.53
node-ts, Compile time, 75.84
node-ts, Compile time, 78.97
node-ts, Compile time, 77.80
node-ts, Compile time, 77.56
node-ts, Compile time, 77.77
node-ts, Compile time, 76.19
node-ts, Compile time, 75.44
node-ts, Compile time, 77.35
node-ts, Compile time, 76.79
node-ts, Compile time, 78.80
node-ts, Compile time, 77.27
node-ts, Compile time, 76.02
node-ts, Compile time, 75.76
node-ts, Compile time, 76.61
node-ts, Compile time, 77.16
node-ts, Compile time, 74.15
node-ts, Compile time, 74.64
node-ts, Compile time, 74.25
node-ts, Compile time, 74.46
node-ts, Compile time, 74.85
node-ts, Compile time, 74.23
node-ts, Compile time, 73.98
node-ts, Compile time, 74.43
node-ts, Compile time, 74.47
node-ts, Compile time, 74.57
node-ts, Compile time, 73.96
node-ts, Compile time, 74.06
node-ts, Startup time, 3.10
node-ts, Memory Usage (Startup), 18.07
node-ts, Startup time, 2.95
node-ts, Memory Usage (Startup), 18.14
node-ts, Startup time, 3.02
node-ts, Memory Usage (Startup), 17.95
node-ts, Startup time, 2.96
node-ts, Memory Usage (Startup), 17.86
node-ts, Startup time, 2.99
node-ts, Memory Usage (Startup), 18.02
node-ts, Startup time, 3.16
node-ts, Memory Usage (Startup), 18.06
node-ts, Startup time, 2.95
node-ts, Memory Usage (Startup), 18.17
node-ts, Startup time, 2.98
node-ts, Memory Usage (Startup), 17.88
node-ts, Startup time, 2.95
node-ts, Memory Usage (Startup), 18.01
node-ts, Startup time, 3.02
node-ts, Memory Usage (Startup), 18.01
node-ts, Startup time, 3.01
node-ts, Memory Usage (Startup), 17.85
node-ts, Startup time, 3.07
node-ts, Memory Usage (Startup), 17.97
node-ts, Startup time, 3.00
node-ts, Memory Usage (Startup), 18.03
node-ts, Startup time, 3.07
node-ts, Memory Usage (Startup), 18
node-ts, Startup time, 3.07
node-ts, Memory Usage (Startup), 17.94
